 *********************************************
 (reference: Madau 1995, ApJ)
 
 redshift= 0.0
 observed    IGM effective  IGM mean transmission  
 wavelength  optical depth  <exp(-tau)>
 *********************************************
   7524.7713  0.120790E+02  0.567772E-05
   7520.8845  0.120574E+02  0.580154E-05
   7520.8845  0.126670E+02  0.315353E-05
   7517.8013  0.126490E+02  0.321068E-05
   7514.7181  0.126311E+02  0.326880E-05
   7514.7181  0.132040E+02  0.184327E-05
   7512.2376  0.131889E+02  0.187127E-05
   7509.7571  0.131738E+02  0.189967E-05
   7509.7571  0.137138E+02  0.110710E-05
   7507.7276  0.137009E+02  0.112139E-05
   7505.6981  0.136881E+02  0.113584E-05
   7505.6981  0.141990E+02  0.681454E-06
   7504.0171  0.141880E+02  0.688991E-06
   7502.3361  0.141770E+02  0.696607E-06
   7502.3361  0.146610E+02  0.429368E-06
   7500.9298  0.146514E+02  0.433470E-06
   7499.5235  0.146419E+02  0.437608E-06
   7499.5235  0.151012E+02  0.276451E-06
   7487.9369  0.150207E+02  0.299647E-06
   7476.3503  0.149404E+02  0.324690E-06
   7476.3503  0.149404E+02  0.324690E-06
   7230.4719  0.187677E+02  0.706794E-08
   6984.5936  0.219222E+02  0.301512E-09
   6738.7152  0.244514E+02  0.240380E-10
   6492.8369  0.264022E+02  0.341711E-11
   6246.9586  0.278212E+02  0.826800E-12
   6001.0802  0.287542E+02  0.325245E-12
   5755.2019  0.292463E+02  0.198838E-12
   5509.3235  0.293417E+02  0.180738E-12
   5263.4452  0.290838E+02  0.233924E-12
   5017.5668  0.285145E+02  0.413328E-12
   4771.6885  0.276748E+02  0.957165E-12
   4525.8102  0.266039E+02  0.279300E-11
   4279.9318  0.253395E+02  0.988964E-11
   4034.0535  0.239175E+02  0.409962E-10
   3788.1751  0.223718E+02  0.192337E-09
   3542.2968  0.207339E+02  0.989458E-09
   3296.4184  0.190330E+02  0.542065E-08
   3050.5401  0.172960E+02  0.307930E-07
   2804.6618  0.155465E+02  0.177105E-06
   2558.7834  0.138056E+02  0.100995E-05
   2312.9051  0.120910E+02  0.560951E-05
   2067.0267  0.104174E+02  0.299066E-04
   1821.1484  0.879607E+01  0.151327E-03
   1575.2701  0.723503E+01  0.720885E-03
   1329.3917  0.573961E+01  0.321603E-02
   1083.5134  0.431465E+01  0.133712E-01
    837.6350  0.290244E+01  0.548891E-01
    591.7567  0.152672E+01  0.217248E+00
    345.8783  0.505245E+00  0.603358E+00
    100.0000  0.211912E-01  0.979032E+00
 *********************************************
 redshift= 7.4
 *********************************************
  10211.6281  0.567948E+01  0.341532E-02
   9413.8381  0.428621E+01  0.137570E-01
   8616.0481  0.315505E+01  0.426363E-01
   8616.0481  0.583703E+01  0.291750E-02
   8392.6795  0.532994E+01  0.484438E-02
   8169.3109  0.485498E+01  0.778950E-02
   8169.3109  0.672384E+01  0.120191E-02
   8073.5761  0.645512E+01  0.157245E-02
   7977.8413  0.619412E+01  0.204140E-02
   7977.8413  0.767867E+01  0.462589E-03
   7927.6933  0.751295E+01  0.545966E-03
   7877.5453  0.734980E+01  0.642724E-03
   7877.5453  0.860559E+01  0.183079E-03
   7847.9143  0.849411E+01  0.204670E-03
   7818.2833  0.838366E+01  0.228572E-03
   7818.2833  0.948280E+01  0.761506E-04
   7799.2909  0.940333E+01  0.824489E-04
   7780.2985  0.932434E+01  0.892258E-04
   7780.2985  0.103082E+02  0.333600E-04
   7767.3793  0.102490E+02  0.353911E-04
   7754.4601  0.101902E+02  0.375368E-04
   7754.4601  0.110839E+02  0.153573E-04
   7745.2747  0.110386E+02  0.160700E-04
   7736.0893  0.109933E+02  0.168135E-04
   7736.0893  0.118137E+02  0.740246E-05
   7729.3231  0.117780E+02  0.767160E-05
   7722.5569  0.117424E+02  0.794991E-05
   7722.5569  0.125023E+02  0.371810E-05
   7717.4203  0.124735E+02  0.382655E-05
   7712.2837  0.124448E+02  0.393797E-05
   7712.2837  0.131527E+02  0.194018E-05
   7708.3021  0.131293E+02  0.198627E-05
   7704.3205  0.131058E+02  0.203340E-05
   7704.3205  0.137684E+02  0.104823E-05
   7701.1621  0.137489E+02  0.106889E-05
   7698.0037  0.137294E+02  0.108994E-05
   7698.0037  0.143521E+02  0.584751E-06
   7695.4627  0.143357E+02  0.594411E-06
   7692.9217  0.143193E+02  0.604223E-06
   7692.9217  0.149062E+02  0.335984E-06
   7690.8427  0.148923E+02  0.340698E-06
   7688.7637  0.148783E+02  0.345475E-06
   7688.7637  0.154337E+02  0.198263E-06
   7687.0417  0.154217E+02  0.200648E-06
   7685.3197  0.154098E+02  0.203060E-06
   7685.3197  0.159357E+02  0.120003E-06
   7683.8791  0.159254E+02  0.121249E-06
   7682.4385  0.159151E+02  0.122508E-06
   7682.4385  0.164143E+02  0.743625E-07
   7670.5693  0.163267E+02  0.811687E-07
   7658.7001  0.162395E+02  0.885684E-07
   7658.7001  0.162395E+02  0.885684E-07
   7406.7434  0.203589E+02  0.143962E-08
   7154.7867  0.237483E+02  0.485577E-10
   6902.8301  0.264594E+02  0.322733E-11
   6650.8734  0.285434E+02  0.401553E-12
   6398.9167  0.300512E+02  0.889081E-13
   6146.9601  0.310326E+02  0.333209E-13
   5895.0034  0.315369E+02  0.201231E-13
   5643.0467  0.316124E+02  0.186597E-13
   5391.0901  0.313063E+02  0.253422E-13
   5139.1334  0.306646E+02  0.481451E-13
   4887.1767  0.297317E+02  0.122371E-12
   4635.2201  0.285507E+02  0.398630E-12
   4383.2634  0.271628E+02  0.159715E-11
   4131.3067  0.256071E+02  0.756823E-11
   3879.3500  0.239205E+02  0.408744E-10
   3627.3934  0.221377E+02  0.243052E-09
   3375.4367  0.202907E+02  0.154119E-08
   3123.4800  0.184085E+02  0.101221E-07
   2871.5234  0.165174E+02  0.670812E-07
   2619.5667  0.146400E+02  0.438445E-06
   2367.6100  0.127960E+02  0.277177E-05
   2115.6534  0.110013E+02  0.166804E-04
   1863.6967  0.926808E+01  0.943894E-04
   1611.7400  0.760518E+01  0.497868E-03
   1359.7833  0.601815E+01  0.243417E-02
   1107.8267  0.451193E+01  0.109773E-01
    855.8700  0.304556E+01  0.475695E-01
    603.9133  0.159923E+01  0.202053E+00
    351.9567  0.527254E+00  0.590223E+00
    100.0000  0.212460E-01  0.978978E+00
 *********************************************
 redshift= 7.6
 *********************************************
  10454.7619  0.616123E+01  0.210967E-02
   9637.9769  0.464977E+01  0.956382E-02
   8821.1919  0.342267E+01  0.326253E-01
   8821.1919  0.633213E+01  0.177824E-02
   8592.5050  0.578203E+01  0.308246E-02
   8363.8181  0.526678E+01  0.516017E-02
   8363.8181  0.729417E+01  0.679488E-03
   8265.8039  0.700265E+01  0.909467E-03
   8167.7897  0.671951E+01  0.120713E-02
   8167.7897  0.832999E+01  0.241175E-03
   8116.4477  0.815021E+01  0.288673E-03
   8065.1057  0.797322E+01  0.344569E-03
   8065.1057  0.933553E+01  0.882329E-04
   8034.7692  0.921459E+01  0.995756E-04
   8004.4327  0.909477E+01  0.112251E-03
   8004.4327  0.102871E+02  0.340683E-04
   7984.9881  0.102009E+02  0.371355E-04
   7965.5435  0.101152E+02  0.404581E-04
   7965.5435  0.111825E+02  0.139155E-04
   7952.3167  0.111184E+02  0.148370E-04
   7939.0899  0.110545E+02  0.158153E-04
   7939.0899  0.120241E+02  0.599807E-05
   7929.6858  0.119749E+02  0.630061E-05
   7920.2817  0.119258E+02  0.661746E-05
   7920.2817  0.128158E+02  0.271762E-05
   7913.3544  0.127770E+02  0.282497E-05
   7906.4271  0.127384E+02  0.293632E-05
   7906.4271  0.135628E+02  0.128756E-05
   7901.1682  0.135316E+02  0.132835E-05
   7895.9093  0.135004E+02  0.137036E-05
   7895.9093  0.142684E+02  0.635811E-06
   7891.8329  0.142429E+02  0.652214E-06
   7887.7565  0.142175E+02  0.669019E-06
   7887.7565  0.149363E+02  0.326034E-06
   7884.5229  0.149151E+02  0.333012E-06
   7881.2893  0.148939E+02  0.340131E-06
   7881.2893  0.155694E+02  0.173092E-06
   7878.6878  0.155517E+02  0.176196E-06
   7876.0863  0.155339E+02  0.179353E-06
   7876.0863  0.161706E+02  0.948879E-07
   7873.9578  0.161555E+02  0.963331E-07
   7871.8293  0.161403E+02  0.977993E-07
   7871.8293  0.167428E+02  0.535431E-07
   7870.0663  0.167298E+02  0.542421E-07
   7868.3033  0.167168E+02  0.549498E-07
   7868.3033  0.172874E+02  0.310569E-07
   7866.8284  0.172762E+02  0.314070E-07
   7865.3535  0.172650E+02  0.317609E-07
   7865.3535  0.178066E+02  0.184795E-07
   7853.2017  0.177116E+02  0.203213E-07
   7841.0499  0.176169E+02  0.223386E-07
   7841.0499  0.176169E+02  0.223386E-07
   7583.0149  0.220444E+02  0.266823E-09
   7324.9799  0.256813E+02  0.702695E-11
   7066.9449  0.285837E+02  0.385694E-12
   6808.9099  0.308076E+02  0.417281E-13
   6550.8749  0.324080E+02  0.842106E-14
   6292.8399  0.334395E+02  0.300203E-14
   6034.8049  0.339555E+02  0.179185E-14
   5776.7699  0.340087E+02  0.169900E-14
   5518.7349  0.336505E+02  0.243087E-14
   5260.6999  0.329310E+02  0.499187E-14
   5002.6649  0.318986E+02  0.140158E-13
   4744.6299  0.306002E+02  0.513448E-13
   4486.5950  0.290807E+02  0.234647E-12
   4228.5600  0.273827E+02  0.128181E-11
   3970.5250  0.255467E+02  0.803919E-11
   3712.4900  0.236102E+02  0.557445E-10
   3454.4550  0.216083E+02  0.412716E-09
   3196.4200  0.195725E+02  0.316052E-08
   2938.3850  0.175315E+02  0.243306E-07
   2680.3500  0.155102E+02  0.183655E-06
   2422.3150  0.135298E+02  0.133071E-05
   2164.2800  0.116077E+02  0.909621E-05
   1906.2450  0.975713E+01  0.578804E-04
   1648.2100  0.798765E+01  0.339630E-03
   1390.1750  0.630513E+01  0.182692E-02
   1132.1400  0.471452E+01  0.896413E-02
    874.1050  0.319227E+01  0.410787E-01
    616.0700  0.167341E+01  0.187607E+00
    358.0350  0.549721E+00  0.577111E+00
    100.0000  0.212984E-01  0.978927E+00
 *********************************************
 redshift= 7.8
 *********************************************
  10697.8962  0.667133E+01  0.126671E-02
   9862.1162  0.503474E+01  0.650791E-02
   9026.3362  0.370604E+01  0.245747E-01
   9026.3362  0.685639E+01  0.105271E-02
   8792.3310  0.626074E+01  0.190983E-02
   8558.3258  0.570284E+01  0.333648E-02
   8558.3258  0.789808E+01  0.371457E-03
   8458.0322  0.758242E+01  0.509326E-03
   8357.7386  0.727584E+01  0.692057E-03
   8357.7386  0.901965E+01  0.121008E-03
   8305.2026  0.882500E+01  0.147012E-03
   8252.6666  0.863334E+01  0.178068E-03
   8252.6666  0.101084E+02  0.407340E-04
   8221.6246  0.997750E+01  0.464331E-04
   8190.5826  0.984776E+01  0.528656E-04
   8190.5826  0.111388E+02  0.145365E-04
   8170.6858  0.110455E+02  0.159588E-04
   8150.7890  0.109527E+02  0.175104E-04
   8150.7890  0.121083E+02  0.551334E-05
   8137.2546  0.120389E+02  0.590971E-05
   8123.7202  0.119698E+02  0.633277E-05
   8123.7202  0.130196E+02  0.221650E-05
   8114.0974  0.129663E+02  0.233780E-05
   8104.4746  0.129132E+02  0.246536E-05
   8104.4746  0.138768E+02  0.940543E-06
   8097.3862  0.138349E+02  0.980837E-06
   8090.2978  0.137930E+02  0.102277E-05
   8090.2978  0.146857E+02  0.418888E-06
   8084.9166  0.146519E+02  0.433275E-06
   8079.5354  0.146182E+02  0.448132E-06
   8079.5354  0.154497E+02  0.195113E-06
   8075.3642  0.154221E+02  0.200570E-06
   8071.1930  0.153946E+02  0.206171E-06
   8071.1930  0.161729E+02  0.946687E-07
   8067.8842  0.161500E+02  0.968644E-07
   8064.5754  0.161270E+02  0.991088E-07
   8064.5754  0.168585E+02  0.476928E-07
   8061.9134  0.168392E+02  0.486196E-07
   8059.2514  0.168200E+02  0.495636E-07
   8059.2514  0.175094E+02  0.248756E-07
   8057.0734  0.174930E+02  0.252861E-07
   8054.8954  0.174767E+02  0.257030E-07
   8054.8954  0.181290E+02  0.133872E-07
   8053.0914  0.181149E+02  0.135766E-07
   8051.2874  0.181009E+02  0.137685E-07
   8051.2874  0.187187E+02  0.742270E-08
   8049.7782  0.187066E+02  0.751334E-08
   8048.2690  0.186945E+02  0.760505E-08
   8048.2690  0.192809E+02  0.423085E-08
   8035.8346  0.191780E+02  0.468926E-08
   8023.4002  0.190755E+02  0.519531E-08
   8023.4002  0.190755E+02  0.519531E-08
   7759.2868  0.238276E+02  0.448538E-10
   7495.1735  0.277249E+02  0.910389E-12
   7231.0602  0.308285E+02  0.408656E-13
   6966.9468  0.331989E+02  0.381847E-14
   6702.8335  0.348961E+02  0.699522E-15
   6438.7201  0.359792E+02  0.236817E-15
   6174.6068  0.365065E+02  0.139780E-15
   5910.4935  0.365349E+02  0.135857E-15
   5646.3801  0.361205E+02  0.205619E-15
   5382.2668  0.353176E+02  0.458936E-15
   5118.1534  0.341790E+02  0.143295E-14
   4854.0401  0.327557E+02  0.594834E-14
   4589.9268  0.310963E+02  0.312648E-13
   4325.8134  0.292474E+02  0.198626E-12
   4061.7001  0.272527E+02  0.145976E-11
   3797.5867  0.251535E+02  0.119118E-10
   3533.4734  0.229875E+02  0.103906E-09
   3269.3601  0.207895E+02  0.935937E-09
   3005.2467  0.185903E+02  0.843993E-08
   2741.1334  0.164172E+02  0.741515E-07
   2477.0201  0.142932E+02  0.620241E-06
   2212.9067  0.122372E+02  0.484698E-05
   1948.7934  0.102636E+02  0.348786E-04
   1684.6800  0.838274E+01  0.228782E-03
   1420.5667  0.660070E+01  0.135941E-02
   1156.4534  0.492254E+01  0.728065E-02
    892.3400  0.334258E+01  0.353456E-01
    628.2267  0.174926E+01  0.173902E+00
    364.1133  0.572646E+00  0.564031E+00
    100.0000  0.213484E-01  0.978878E+00
 *********************************************
 redshift= 8.0
 *********************************************
  10941.0300  0.721077E+01  0.738589E-03
  10086.2550  0.544184E+01  0.433151E-02
   9231.4800  0.400571E+01  0.182114E-01
   9231.4800  0.741079E+01  0.604692E-03
   8992.1565  0.676698E+01  0.115117E-02
   8752.8330  0.616396E+01  0.210390E-02
   8752.8330  0.853671E+01  0.196135E-03
   8650.2600  0.819553E+01  0.275884E-03
   8547.6870  0.786416E+01  0.384273E-03
   8547.6870  0.974897E+01  0.583545E-04
   8493.9570  0.953857E+01  0.720194E-04
   8440.2270  0.933142E+01  0.885959E-04
   8440.2270  0.109258E+02  0.179880E-04
   8408.4795  0.107843E+02  0.207230E-04
   8376.7320  0.106440E+02  0.238426E-04
   8376.7320  0.120395E+02  0.590612E-05
   8356.3830  0.119386E+02  0.653309E-05
   8336.0340  0.118383E+02  0.722227E-05
   8336.0340  0.130874E+02  0.207115E-05
   8322.1920  0.130124E+02  0.223255E-05
   8308.3500  0.129376E+02  0.240578E-05
   8308.3500  0.140723E+02  0.773507E-06
   8298.5085  0.140147E+02  0.819362E-06
   8288.6670  0.139573E+02  0.867790E-06
   8288.6670  0.149989E+02  0.306248E-06
   8281.4175  0.149535E+02  0.320453E-06
   8274.1680  0.149083E+02  0.335284E-06
   8274.1680  0.158731E+02  0.127758E-06
   8268.6645  0.158366E+02  0.132507E-06
   8263.1610  0.158002E+02  0.137425E-06
   8263.1610  0.166989E+02  0.559432E-07
   8258.8950  0.166691E+02  0.576359E-07
   8254.6290  0.166393E+02  0.593777E-07
   8254.6290  0.174806E+02  0.256018E-07
   8251.2450  0.174558E+02  0.262442E-07
   8247.8610  0.174311E+02  0.269020E-07
   8247.8610  0.182216E+02  0.122023E-07
   8245.1385  0.182008E+02  0.124588E-07
   8242.4160  0.181801E+02  0.127204E-07
   8242.4160  0.189252E+02  0.603814E-08
   8240.1885  0.189075E+02  0.614591E-08
   8237.9610  0.188898E+02  0.625553E-08
   8237.9610  0.195949E+02  0.309075E-08
   8236.1160  0.195797E+02  0.313802E-08
   8234.2710  0.195645E+02  0.318599E-08
   8234.2710  0.202323E+02  0.163390E-08
   8232.7275  0.202192E+02  0.165547E-08
   8231.1840  0.202061E+02  0.167732E-08
   8231.1840  0.208399E+02  0.889917E-09
   8218.4670  0.207287E+02  0.994578E-09
   8205.7500  0.206179E+02  0.111108E-08
   8205.7500  0.206179E+02  0.111108E-08
   7935.5583  0.257117E+02  0.681617E-11
   7665.3667  0.298829E+02  0.105202E-12
   7395.1750  0.331977E+02  0.382332E-14
   7124.9833  0.357216E+02  0.306398E-15
   6854.7917  0.375198E+02  0.507405E-16
   6584.6000  0.386562E+02  0.162858E-16
   6314.4083  0.391941E+02  0.951121E-17
   6044.2167  0.391952E+02  0.950016E-17
   5774.0250  0.387203E+02  0.152748E-16
   5503.8333  0.378284E+02  0.372677E-16
   5233.6417  0.365767E+02  0.130298E-15
   4963.4500  0.350205E+02  0.617736E-15
   4693.2583  0.332126E+02  0.376644E-14
   4423.0667  0.312037E+02  0.280816E-13
   4152.8750  0.290411E+02  0.244113E-12
   3882.6833  0.267697E+02  0.236640E-11
   3612.4917  0.244304E+02  0.245480E-10
   3342.3000  0.220609E+02  0.262459E-09
   3072.1083  0.196949E+02  0.279641E-08
   2801.9167  0.173619E+02  0.288288E-07
   2531.7250  0.150869E+02  0.280445E-06
   2261.5333  0.128904E+02  0.252223E-05
   1991.3417  0.107880E+02  0.206456E-04
   1721.1500  0.879071E+01  0.152140E-03
   1450.9583  0.690505E+01  0.100271E-02
   1180.7667  0.513605E+01  0.588089E-02
    910.5750  0.349654E+01  0.303020E-01
    640.3833  0.182680E+01  0.160928E+00
    370.1917  0.596029E+00  0.550995E+00
    100.0000  0.213962E-01  0.978831E+00
 *********************************************
 redshift= 8.2
 *********************************************
  11184.1638  0.778052E+01  0.417797E-03
  10310.3938  0.587182E+01  0.281775E-02
   9436.6238  0.432221E+01  0.132705E-01
   9436.6238  0.799634E+01  0.336692E-03
   9191.9820  0.730166E+01  0.674420E-03
   8947.3402  0.665100E+01  0.129273E-02
   8947.3402  0.921122E+01  0.999121E-04
   8842.4878  0.884308E+01  0.144377E-03
   8737.6354  0.848553E+01  0.206434E-03
   8737.6354  0.105193E+02  0.270109E-04
   8682.7114  0.102922E+02  0.338948E-04
   8627.7874  0.100687E+02  0.423844E-04
   8627.7874  0.117891E+02  0.758689E-05
   8595.3344  0.116364E+02  0.883873E-05
   8562.8814  0.114851E+02  0.102826E-04
   8562.8814  0.129908E+02  0.228121E-05
   8542.0802  0.128819E+02  0.254358E-05
   8521.2790  0.127737E+02  0.283427E-05
   8521.2790  0.141215E+02  0.736406E-06
   8507.1294  0.140405E+02  0.798511E-06
   8492.9798  0.139599E+02  0.865567E-06
   8492.9798  0.151842E+02  0.254432E-06
   8482.9196  0.151221E+02  0.270745E-06
   8472.8594  0.150601E+02  0.288051E-06
   8472.8594  0.161840E+02  0.936238E-07
   8465.4488  0.161351E+02  0.983181E-07
   8458.0382  0.160862E+02  0.103237E-06
   8458.0382  0.171273E+02  0.364503E-07
   8452.4124  0.170879E+02  0.379145E-07
   8446.7866  0.170486E+02  0.394350E-07
   8446.7866  0.180184E+02  0.149528E-07
   8442.4258  0.179862E+02  0.154416E-07
   8438.0650  0.179541E+02  0.159457E-07
   8438.0650  0.188618E+02  0.643314E-08
   8434.6058  0.188351E+02  0.660749E-08
   8431.1466  0.188083E+02  0.678638E-08
   8431.1466  0.196614E+02  0.289178E-08
   8428.3636  0.196389E+02  0.295742E-08
   8425.5806  0.196165E+02  0.302450E-08
   8425.5806  0.204205E+02  0.135359E-08
   8423.3036  0.204014E+02  0.137967E-08
   8421.0266  0.203823E+02  0.140624E-08
   8421.0266  0.211431E+02  0.657152E-09
   8419.1406  0.211267E+02  0.668004E-09
   8417.2546  0.211104E+02  0.679030E-09
   8417.2546  0.218309E+02  0.330334E-09
   8415.6768  0.218168E+02  0.335043E-09
   8414.0990  0.218026E+02  0.339817E-09
   8414.0990  0.224865E+02  0.171486E-09
   8401.0994  0.223665E+02  0.193345E-09
   8388.0998  0.222470E+02  0.217892E-09
   8388.0998  0.222470E+02  0.217892E-09
   8111.8298  0.277001E+02  0.933240E-12
   7835.5598  0.321590E+02  0.108024E-13
   7559.2898  0.356953E+02  0.314570E-15
   7283.0198  0.383801E+02  0.214660E-16
   7006.7499  0.402835E+02  0.319971E-17
   6730.4799  0.414749E+02  0.972004E-18
   6454.2099  0.420227E+02  0.562032E-18
   6177.9399  0.419939E+02  0.578452E-18
   5901.6699  0.414541E+02  0.992424E-18
   5625.3999  0.404673E+02  0.266252E-17
   5349.1299  0.390953E+02  0.104985E-16
   5072.8599  0.373981E+02  0.573099E-16
   4796.5899  0.354329E+02  0.408961E-15
   4520.3199  0.332545E+02  0.361210E-14
   4244.0499  0.309144E+02  0.375017E-13
   3967.7799  0.284609E+02  0.436099E-12
   3691.5099  0.259387E+02  0.543212E-11
   3415.2399  0.233885E+02  0.695851E-10
   3138.9699  0.208467E+02  0.883847E-09
   2862.6999  0.183455E+02  0.107813E-07
   2586.4299  0.159118E+02  0.122912E-06
   2310.1600  0.135679E+02  0.128097E-05
   2033.8900  0.113307E+02  0.119991E-04
   1757.6200  0.921185E+01  0.998488E-04
   1481.3500  0.721834E+01  0.733022E-03
   1205.0800  0.535515E+01  0.472375E-02
    928.8100  0.363644E+01  0.263459E-01
    652.5400  0.190603E+01  0.148670E+00
    376.2700  0.619871E+00  0.538014E+00
    100.0000  0.214419E-01  0.978786E+00
 *********************************************
 redshift= 8.4
 *********************************************
  11427.2987  0.838156E+01  0.229052E-03
  10534.5336  0.632542E+01  0.179022E-02
   9641.7686  0.465610E+01  0.950345E-02
   9641.7686  0.861406E+01  0.181535E-03
   9391.8085  0.786571E+01  0.383676E-03
   9141.8484  0.716479E+01  0.773342E-03
   9141.8484  0.992279E+01  0.490442E-04
   9034.7165  0.952621E+01  0.729151E-04
   8927.5847  0.914104E+01  0.107176E-03
   8927.5847  0.113319E+02  0.119846E-04
   8871.4667  0.110873E+02  0.153051E-04
   8815.3487  0.108465E+02  0.194718E-04
   8815.3487  0.126998E+02  0.305174E-05
   8782.1902  0.125353E+02  0.359747E-05
   8749.0317  0.123723E+02  0.423435E-05
   8749.0317  0.139943E+02  0.836243E-06
   8727.7783  0.138771E+02  0.940294E-06
   8706.5249  0.137605E+02  0.105655E-05
   8706.5249  0.152124E+02  0.247372E-06
   8692.0677  0.151252E+02  0.269917E-06
   8677.6105  0.150383E+02  0.294412E-06
   8677.6105  0.163572E+02  0.787319E-07
   8667.3316  0.162903E+02  0.841828E-07
   8657.0527  0.162235E+02  0.899935E-07
   8657.0527  0.174342E+02  0.268178E-07
   8649.4810  0.173815E+02  0.282691E-07
   8641.9093  0.173289E+02  0.297956E-07
   8641.9093  0.184504E+02  0.970713E-08
   8636.1612  0.184080E+02  0.101278E-07
   8630.4131  0.183656E+02  0.105660E-07
   8630.4131  0.194103E+02  0.371722E-08
   8625.9575  0.193756E+02  0.384828E-08
   8621.5019  0.193410E+02  0.398379E-08
   8621.5019  0.203189E+02  0.149838E-08
   8617.9675  0.202901E+02  0.154217E-08
   8614.4331  0.202613E+02  0.158719E-08
   8614.4331  0.211802E+02  0.633195E-09
   8611.5896  0.211561E+02  0.648692E-09
   8608.7461  0.211319E+02  0.664555E-09
   8608.7461  0.219980E+02  0.279506E-09
   8606.4196  0.219774E+02  0.285313E-09
   8604.0931  0.219569E+02  0.291236E-09
   8604.0931  0.227764E+02  0.128330E-09
   8602.1661  0.227588E+02  0.130614E-09
   8600.2391  0.227411E+02  0.132938E-09
   8600.2391  0.235174E+02  0.611701E-10
   8598.6270  0.235021E+02  0.621101E-10
   8597.0149  0.234869E+02  0.630640E-10
   8597.0149  0.242236E+02  0.301870E-10
   8583.7327  0.240944E+02  0.343518E-10
   8570.4505  0.239656E+02  0.390721E-10
   8570.4505  0.239656E+02  0.390721E-10
   8288.1022  0.297962E+02  0.114733E-12
   8005.7538  0.345571E+02  0.981874E-15
   7723.4055  0.383256E+02  0.226669E-16
   7441.0571  0.411785E+02  0.130737E-17
   7158.7088  0.431916E+02  0.174633E-18
   6876.3604  0.444398E+02  0.501227E-19
   6594.0121  0.449969E+02  0.287130E-19
   6311.6637  0.449354E+02  0.305349E-19
   6029.3154  0.443261E+02  0.561568E-19
   5746.9670  0.432382E+02  0.166685E-18
   5464.6187  0.417385E+02  0.746760E-18
   5182.2703  0.398919E+02  0.473337E-17
   4899.9220  0.377603E+02  0.398962E-16
   4617.5736  0.354027E+02  0.421509E-15
   4335.2253  0.328750E+02  0.527910E-14
   4052.8769  0.302295E+02  0.743888E-13
   3770.5286  0.275143E+02  0.112375E-11
   3488.1802  0.247737E+02  0.174147E-10
   3205.8319  0.220470E+02  0.266131E-09
   2923.4835  0.193689E+02  0.387428E-08
   2641.1352  0.167687E+02  0.521728E-07
   2358.7868  0.142703E+02  0.634554E-06
   2076.4385  0.118921E+02  0.684441E-05
   1794.0901  0.964645E+01  0.646546E-04
   1511.7418  0.754074E+01  0.531006E-03
   1229.3934  0.557994E+01  0.377278E-02
    947.0451  0.377827E+01  0.228623E-01
    664.6967  0.198695E+01  0.137113E+00
    382.3484  0.644173E+00  0.525096E+00
    100.0000  0.214858E-01  0.978743E+00
 *********************************************
 redshift= 8.6
 *********************************************
  11670.4325  0.901490E+01  0.121584E-03
  10758.6724  0.680339E+01  0.111001E-02
   9846.9124  0.500793E+01  0.668471E-02
   9846.9124  0.926497E+01  0.946836E-04
   9591.6340  0.846007E+01  0.211757E-03
   9336.3556  0.770619E+01  0.450035E-03
   9336.3556  0.106726E+02  0.231715E-04
   9226.9444  0.102460E+02  0.354975E-04
   9117.5332  0.983177E+01  0.537176E-04
   9117.5332  0.121882E+02  0.509034E-05
   9060.2212  0.119251E+02  0.662192E-05
   9002.9092  0.116661E+02  0.857940E-05
   9002.9092  0.136594E+02  0.116891E-05
   8969.0452  0.134825E+02  0.139518E-05
   8935.1812  0.133072E+02  0.166252E-05
   8935.1812  0.150518E+02  0.290458E-06
   8913.4756  0.149257E+02  0.329505E-06
   8891.7700  0.148003E+02  0.373521E-06
   8891.7700  0.163619E+02  0.783662E-07
   8877.0052  0.162681E+02  0.860738E-07
   8862.2404  0.161746E+02  0.945033E-07
   8862.2404  0.175932E+02  0.228749E-07
   8851.7428  0.175212E+02  0.245826E-07
   8841.2452  0.174494E+02  0.264123E-07
   8841.2452  0.187516E+02  0.718272E-08
   8833.5124  0.186949E+02  0.760164E-08
   8825.7796  0.186383E+02  0.804400E-08
   8825.7796  0.198446E+02  0.240773E-08
   8819.9092  0.197990E+02  0.252014E-08
   8814.0388  0.197534E+02  0.263761E-08
   8814.0388  0.208770E+02  0.857501E-09
   8809.4884  0.208397E+02  0.890061E-09
   8804.9379  0.208025E+02  0.923815E-09
   8804.9379  0.218542E+02  0.322716E-09
   8801.3283  0.218233E+02  0.332871E-09
   8797.7187  0.217923E+02  0.343336E-09
   8797.7187  0.227807E+02  0.127782E-09
   8794.8147  0.227547E+02  0.131149E-09
   8791.9107  0.227287E+02  0.134601E-09
   8791.9107  0.236602E+02  0.530257E-10
   8789.5347  0.236381E+02  0.542115E-10
   8787.1587  0.236160E+02  0.554231E-10
   8787.1587  0.244975E+02  0.229551E-10
   8785.1907  0.244785E+02  0.233949E-10
   8783.2227  0.244595E+02  0.238429E-10
   8783.2227  0.252944E+02  0.103460E-10
   8781.5763  0.252780E+02  0.105171E-10
   8779.9299  0.252616E+02  0.106910E-10
   8779.9299  0.260540E+02  0.484036E-11
   8766.3651  0.259150E+02  0.556224E-11
   8752.8003  0.257765E+02  0.638839E-11
   8752.8003  0.257765E+02  0.638839E-11
   8464.3737  0.320033E+02  0.126226E-13
   8175.9470  0.370809E+02  0.786995E-16
   7887.5203  0.410927E+02  0.142451E-17
