1289.00  0.93111 -0.00305  0.00887 -0.00929 -0.02792  0.00095  0.00270  0.02212 -0.01970 -0.03104  0.00887
1289.50  0.93083 -0.00308  0.00890 -0.00927 -0.02798  0.00134  0.00285  0.02255 -0.01916 -0.03178  0.00890
1290.00  0.93073 -0.00310  0.00893 -0.00922 -0.02802  0.00170  0.00300  0.02302 -0.01861 -0.03253  0.00893
1290.50  0.93079 -0.00313  0.00897 -0.00912 -0.02803  0.00205  0.00318  0.02351 -0.01805 -0.03327  0.00897
1291.00  0.93100 -0.00316  0.00900 -0.00899 -0.02802  0.00239  0.00341  0.02400 -0.01750 -0.03401  0.00900
1291.50  0.93137 -0.00319  0.00904 -0.00884 -0.02800  0.00270  0.00369  0.02448 -0.01697 -0.03475  0.00904
1292.00  0.93189 -0.00324  0.00907 -0.00868 -0.02795  0.00300  0.00404  0.02492 -0.01647 -0.03551  0.00907
1292.50  0.93255 -0.00331  0.00910 -0.00852 -0.02789  0.00329  0.00448  0.02529 -0.01598 -0.03626  0.00910
1293.00  0.93336 -0.00339  0.00912 -0.00836 -0.02780  0.00357  0.00503  0.02558 -0.01553 -0.03701  0.00912
1293.50  0.93432 -0.00350  0.00913 -0.00822 -0.02770  0.00384  0.00570  0.02578 -0.01510 -0.03777  0.00913
1294.00  0.93541 -0.00363  0.00913 -0.00811 -0.02759  0.00411  0.00649  0.02585 -0.01470 -0.03856  0.00913
1294.50  0.93664 -0.00379  0.00912 -0.00802 -0.02745  0.00437  0.00738  0.02580 -0.01434 -0.03939  0.00912
1295.00  0.93801 -0.00398  0.00911 -0.00796 -0.02730  0.00460  0.00838  0.02562 -0.01401 -0.04029  0.00911
1295.50  0.93952 -0.00420  0.00912 -0.00792 -0.02712  0.00481  0.00950  0.02529 -0.01371 -0.04126  0.00912
1296.00  0.94120 -0.00447  0.00913 -0.00791 -0.02691  0.00499  0.01072  0.02484 -0.01342 -0.04226  0.00913
1296.50  0.94304 -0.00476  0.00916 -0.00793 -0.02666  0.00515  0.01206  0.02430 -0.01314 -0.04327  0.00916
1297.00  0.94507 -0.00510  0.00921 -0.00797 -0.02636  0.00530  0.01349  0.02369 -0.01283 -0.04423  0.00921
1297.50  0.94727 -0.00546  0.00928 -0.00803 -0.02600  0.00545  0.01500  0.02303 -0.01251 -0.04511  0.00928
1298.00  0.94965 -0.00586  0.00935 -0.00810 -0.02554  0.00561  0.01654  0.02239 -0.01220 -0.04594  0.00935
1298.50  0.95218 -0.00629  0.00941 -0.00820 -0.02497  0.00580  0.01807  0.02180 -0.01193 -0.04676  0.00941
1299.00  0.95485 -0.00675  0.00945 -0.00831 -0.02427  0.00602  0.01957  0.02128 -0.01172 -0.04758  0.00945
1299.50  0.95766 -0.00723  0.00948 -0.00847 -0.02340  0.00631  0.02103  0.02084 -0.01157 -0.04839  0.00948
1300.00  0.96059 -0.00773  0.00950 -0.00866 -0.02238  0.00669  0.02247  0.02048 -0.01148 -0.04909  0.00950
1300.50  0.96363 -0.00825  0.00951 -0.00889 -0.02120  0.00718  0.02393  0.02019 -0.01143 -0.04960  0.00951
1301.00  0.96676 -0.00877  0.00955 -0.00915 -0.01988  0.00782  0.02542  0.01997 -0.01138 -0.04986  0.00955
1301.50  0.96995 -0.00929  0.00963 -0.00946 -0.01843  0.00861  0.02696  0.01979 -0.01130 -0.04977  0.00963
1302.00  0.97317 -0.00980  0.00975 -0.00979 -0.01689  0.00956  0.02856  0.01963 -0.01120 -0.04933  0.00975
1302.50  0.97638 -0.01029  0.00992 -0.01015 -0.01526  0.01067  0.03020  0.01947 -0.01103 -0.04860  0.00992
1303.00  0.97952 -0.01075  0.01013 -0.01053 -0.01356  0.01192  0.03191  0.01926 -0.01079 -0.04767  0.01013
1303.50  0.98254 -0.01114  0.01038 -0.01094 -0.01183  0.01328  0.03366  0.01901 -0.01047 -0.04663  0.01038
1304.00  0.98537 -0.01145  0.01066 -0.01136 -0.01006  0.01467  0.03543  0.01870 -0.01011 -0.04556  0.01066
1304.50  0.98798 -0.01166  0.01097 -0.01181 -0.00826  0.01605  0.03718  0.01835 -0.00974 -0.04449  0.01097
1305.00  0.99028 -0.01175  0.01129 -0.01224 -0.00651  0.01736  0.03885  0.01797 -0.00940 -0.04351  0.01129
1305.50  0.99219 -0.01171  0.01161 -0.01258 -0.00491  0.01857  0.04035  0.01761 -0.00911 -0.04261  0.01161
1306.00  0.99365 -0.01156  0.01193 -0.01278 -0.00353  0.01965  0.04154  0.01738 -0.00889 -0.04171  0.01193
